Año,Mes,Departamento,Victimario,Edad,Lugar de los hechos,Metodos de eliminacion
2019,Octubre,Norte de Santander,Sicario,26,Via urbana,Apuñalada
2019,Octubre,Cesar,Exnovio,18,Vivienda de la victima,Asfixiada
2019,Octubre,Atlantico,Sicario,23,Lugar Desconocido,Apuñalada
2019,Octubre,Boyaca,Exnovio,59,Vivienda de la victima,Golpeada
2019,Octubre,Cundinamarca,Sicario,26,Lugar Desconocido,Baleada
2019,Octubre,Huila,Sicario,21,Lugar Desconocido,Baleada
2019,Noviembre,Antioquia,Sicario,27,Zona rural,Baleada
2019,Noviembre,Antioquia,Familiar,31,Via urbana,Golpeada
2019,Noviembre,Antioquia,Conocido,26,Via urbana,Baleada
2019,Noviembre,Valle del Cauca,Familiar,16,En una calle del barrio de la victima,Baleada
2019,Noviembre,Valle del Cauca,Victimario Desconocido,42,Vivienda de la victima,Apuñalada
2019,Noviembre,Valle del Cauca,Victimario Desconocido,20,En una calle del barrio de la victima,Apuñalada
2019,Noviembre,Cundinamarca,Conocido,29,Local comercial,Metodo Desconocido
2019,Noviembre,Cundinamarca,Victimario Desconocido,23,Vivienda de la victima,Apuñalada
2019,Noviembre,Nariño,Delincuencia organizada,41,Local comercial,Baleada
2019,Noviembre,Nariño,Sicario,35,Otros lugares,Baleada
2019,Noviembre,Cordoba,Familiar,5,Vivienda de la victima,Baleada
2019,Noviembre,Cordoba,Victimario Desconocido,27,Zona rural,Apuñalada
2019,Noviembre,Sucre,Excompañero permanente,51,Vivienda de la victima,Apuñalada
2019,Noviembre,Sucre,Sicario,41,Lugar Desconocido,Baleada
2019,Noviembre,Bolivar,Sicario,18,Zona rural,Degollada
2019,Noviembre,Bolivar,Novio,22,Vivienda de la victima,Asfixiada
2019,Noviembre,Tolima,Victimario Desconocido,36,Lugar Desconocido,Baleada
2019,Noviembre,Putumayo,Compañero permanente,13,Via urbana,Baleada
2019,Noviembre,Choco,Victimario Desconocido,28,Lugar Desconocido,Cortada
2019,Noviembre,Atlantico,Victimario Desconocido,15,Vivienda de la victima,Apuñalada
2019,Noviembre,Caldas,Sicario,31,En una calle del barrio de la victima,Baleada
2019,Noviembre,Caqueta,Victimario Desconocido,39,Vivienda de la victima,Apuñalada
2019,Diciembre,Antioquia,Conocido,22,Lugar Desconocido,Apuñalada
2019,Diciembre,Antioquia,Conocido,63,En una calle del barrio de la victima,Degollada
2019,Diciembre,Antioquia,Conocido,42,En una calle del barrio de la victima,Baleada
2019,Diciembre,Antioquia,Victimario Desconocido,47,Lugar de trabajo de la victima,Baleada
2019,Diciembre,Antioquia,Victimario Desconocido,30,Vivienda de la victima,Baleada
2019,Diciembre,Antioquia,Compañero permanente,34,Vivienda de la victima,Asfixiada
2019,Diciembre,Antioquia,Sicario,27,Lugar Desconocido,Metodo Desconocido
2019,Diciembre,Antioquia,Victimario Desconocido,29,Vivienda de la victima,Metodo Desconocido
2019,Diciembre,Antioquia,Victimario Desconocido,28,Lugar Desconocido,Baleada
2019,Diciembre,Antioquia,Familiar,14,Lugar Desconocido,Asfixiada
2019,Diciembre,Antioquia,Estructuras armadas,39,Vivienda de la victima,Metodo Desconocido
2019,Diciembre,Antioquia,Compañero permanente,28,Vivienda de la victima,Baleada
2019,Diciembre,Antioquia,Sicario,35,Lugar Desconocido,Baleada
2019,Diciembre,Antioquia,Victimario Desconocido,31,En una calle del barrio de la victima,Baleada
2019,Diciembre,Antioquia,Sicario,41,Vivienda de la victima,Metodo Desconocido
2019,Diciembre,Tolima,Victimario Desconocido,22,Vivienda de la victima,Apuñalada
2019,Diciembre,Tolima,Exnovio,24,Vivienda de la victima,Metodo Desconocido
2019,Diciembre,Tolima,Victimario Desconocido,21,Zona rural,Metodo Desconocido
2019,Diciembre,Tolima,Compañero permanente,52,Lugar de trabajo de la victima,Baleada
2019,Diciembre,Cauca,Excompañero permanente,28,Local comercial,Metodo Desconocido
2019,Diciembre,Cauca,Sicario,34,En una calle del barrio de la victima,Apuñalada
2019,Diciembre,Cauca,Conocido,31,Vivienda de la victima,Apuñalada
2019,Diciembre,Cauca,Victimario Desconocido,36,Zona verde urbana,Apuñalada
2019,Diciembre,Valle del Cauca,Familiar,5,Vivienda de la victima,Metodo Desconocido
2019,Diciembre,Valle del Cauca,Compañero permanente,32,Vivienda de la victima,Baleada
2019,Diciembre,Valle del Cauca,Familiar,12,Vivienda de la victima,Apuñalada
2019,Diciembre,Valle del Cauca,Victimario Desconocido,34,Lugar Desconocido,Baleada
2019,Diciembre,Guajira,Victimario Desconocido,56,Vivienda de la victima,Baleada
2019,Diciembre,Guajira,Victimario Desconocido,23,Vivienda de la victima,Baleada
2019,Diciembre,Guajira,Compañero permanente,21,En una calle del barrio de la victima,Incinerada
2019,Diciembre,Guajira,Delincuencia organizada,27,Lugar Desconocido,Baleada
2019,Diciembre,Meta,Victimario Desconocido,53,Vivienda de la victima,Metodo Desconocido
2019,Diciembre,Meta,Compañero permanente,23,En una calle del barrio de la victima,Asfixiada
2019,Diciembre,Meta,Delincuencia organizada,26,Via rural,Baleada
2019,Diciembre,Nariño,Sicario,32,Vivienda de la victima,Baleada
2019,Diciembre,Nariño,Victimario Desconocido,15,Vivienda de la victima,Degollada
2019,Diciembre,Nariño,Victimario Desconocido,21,Via urbana,Baleada
2019,Diciembre,Huila,Sicario,36,Via urbana,Baleada
2019,Diciembre,Huila,Conyuge,23,Hotel,Baleada
2019,Diciembre,Huila,Victimario Desconocido,32,Local comercial,Baleada
2019,Diciembre,Atlantico,Conocido,48,En una calle del barrio de la victima,Golpeada
2019,Diciembre,Atlantico,Excompañero permanente,17,Vivienda de la victima,Apuñalada
2019,Diciembre,Atlantico,Victimario Desconocido,43,Vivienda de la victima,Baleada
2019,Diciembre,Santander,Conyuge,45,Vivienda de la victima,Golpeada
2019,Diciembre,Santander,Victimario Desconocido,39,Via urbana,Metodo Desconocido
2019,Diciembre,Bogota,Victimario Desconocido,51,Lugar Desconocido,Apuñalada
2019,Diciembre,Bogota,Victimario Desconocido,18,Via urbana,Asfixiada
2019,Diciembre,Caldas,Sicario,22,Lugar Desconocido,Baleada
2019,Diciembre,Risaralda,Victimario Desconocido,16,Lugar de trabajo de la victima,Baleada
2019,Diciembre,Norte de Santander,Victimario Desconocido,20,Vivienda de la victima,Baleada
2019,Diciembre,Quindio,Excompañero permanente,27,Vivienda de la victima,Golpeada
2020,Enero,Huila,Compañero permanente,29,Vivienda de la victima,Quemada
2020,Enero,Antioquia,Victimario Desconocido,86,Vivienda de la victima,Metodo Desconocido
2020,Enero,Norte de Santander,Victimario Desconocido,29,Via urbana,Baleada
2020,Enero,Santander,Excompañero permanente,29,Hotel,Estrangulada
2020,Enero,Antioquia,Victimario Desconocido,29,Via rural,Baleada
2020,Enero,Cordoba,Excompañero permanente,30,Via rural,Baleada
2020,Enero,Cordoba,Exnovio,29,En una calle del barrio de la victima,Apuñalada
2020,Enero,Caqueta,Victimario Desconocido,45,Via rural,Baleada
2020,Enero,Huila,Sicario,29,En una calle del barrio de la victima,Baleada
2020,Enero,Caldas,Victimario Desconocido,29,Vivienda de la victima,Metodo Desconocido
2020,Enero,Antioquia,Victimario Desconocido,29,Via rural,Baleada
2020,Enero,Tolima,Victimario Desconocido,29,Zona verde rural,Baleada
2020,Enero,Norte de Santander,Conocido,29,Vivienda de la victima,Apuñalada
2020,Enero,Cordoba,Victimario Desconocido,28,Vivienda de la victima,Baleada
2020,Enero,Valle del Cauca,Victimario Desconocido,27,Via urbana,Metodo Desconocido
2020,Enero,Valle del Cauca,Conocido,29,Local comercial,Apuñalada
2020,Enero,Valle del Cauca,Novio,20,Via rural,Apuñalada
2020,Enero,Valle del Cauca,Victimario Desconocido,17,Via urbana,Baleada
2020,Enero,Atlantico,Novio,29,Vivienda de la victima,Apuñalada
2020,Enero,Atlantico,Victimario Desconocido,44,Vivienda de la victima,Baleada
2020,Enero,Risaralda,Victimario Desconocido,27,Via urbana,Baleada
2020,Enero,Valle del Cauca,Victimario Desconocido,57,Via urbana,Baleada
2020,Enero,Cauca,Conocido,27,Via urbana,Apuñalada
2020,Enero,Huila,Militar,16,Via urbana,Baleada
2020,Enero,Huila,Militar,29,Via urbana,Baleada
2020,Enero,Huila,Victimario Desconocido,22,Via urbana,Baleada
2020,Enero,Guajira,Victimario Desconocido,46,Zona rural,Baleada
2020,Enero,Atlantico,Novio,16,Quebrada o rio,Metodo Desconocido
2020,Enero,Tolima,Victimario Desconocido,29,Local comercial,Baleada
2020,Enero,Tolima,Victimario Desconocido,29,Local comercial,Baleada
2020,Enero,Norte de Santander,Familiar,39,Vivienda de la victima,Metodo Desconocido
2020,Enero,Santander,Victimario Desconocido,29,Vivienda de la victima,Metodo Desconocido
2020,Enero,Bogota,Victimario Desconocido,24,Via urbana,Apuñalada
2020,Enero,Atlantico,Compañero permanente,41,Vivienda de la victima,Asfixiada
2020,Enero,Atlantico,Victimario Desconocido,29,Vivienda de la victima,Baleada
2020,Enero,Atlantico,Compañero permanente,29,Via urbana,Apuñalada
2020,Enero,Norte de Santander,Victimario Desconocido,29,Quebrada o rio,Metodo Desconocido
2020,Enero,Norte de Santander,Victimario Desconocido,30,Via urbana,Apuñalada
2020,Enero,Bogota,Familiar,47,Vivienda de la victima,Apuñalada
2020,Enero,Antioquia,Conocido,26,Vivienda de un tercero,Apuñalada
2020,Enero,Antioquia,Victimario Desconocido,30,Zona rural,Apuñalada
2020,Enero,Antioquia,Conocido,23,Via urbana,Apuñalada
2020,Febrero,Atlantico,Compañero permanente,29,Vivienda de la victima,Apuñalada
2020,Febrero,Santander,Victimario Desconocido,29,Lugar Desconocido,Baleada
2020,Febrero,Atlantico,Victimario Desconocido,42,Via urbana,Baleada
2020,Febrero,Cordoba,Excompañero permanente,25,Via urbana,Apuñalada
2020,Febrero,Cauca,Novio,30,Lugar Desconocido,Golpeada
2020,Febrero,Cauca,Familiar,4,Vivienda de un tercero,Metodo Desconocido
2020,Febrero,Cauca,Familiar,29,Via urbana,Metodo Desconocido
2020,Febrero,Caldas,Novio,21,Vivienda de la victima,Apuñalada
2020,Febrero,Caldas,Conocido,29,Vivienda de un tercero,Apuñalada
2020,Febrero,Norte de Santander,Sicario,30,Vivienda de la victima,Baleada
2020,Febrero,Norte de Santander,Victimario Desconocido,14,Vivienda de la victima,Baleada
2020,Febrero,Santander,Compañero permanente,59,Vivienda de la victima,Metodo Desconocido
2020,Febrero,Bogota,Victimario Desconocido,29,Via urbana,Baleada
2020,Febrero,Valle del Cauca,Victimario Desconocido,31,En una calle del barrio de la victima,Baleada
2020,Febrero,Cesar,Victimario Desconocido,22,Via urbana,Baleada
2020,Febrero,Antioquia,Victimario Desconocido,37,Via urbana,Apuñalada
2020,Febrero,Choco,Victimario Desconocido,23,Vivienda de la victima,Baleada
2020,Febrero,Antioquia,Victimario Desconocido,14,Quebrada o rio,Metodo Desconocido
2020,Febrero,Bolivar,Victimario Desconocido,14,Lugar Desconocido,Apuñalada
2020,Febrero,Bolivar,Novio,16,Vivienda de la victima,Degollada
2020,Febrero,Huila,Victimario Desconocido,29,Vivienda de la victima,Metodo Desconocido
2020,Febrero,Valle del Cauca,Victimario Desconocido,30,Via urbana,Metodo Desconocido
2020,Febrero,Nariño,Victimario Desconocido,29,Vivienda de la victima,Baleada
2020,Febrero,Nariño,Victimario Desconocido,10,Vivienda de la victima,Degollada
2020,Febrero,Caqueta,Victimario Desconocido,29,Via urbana,Apuñalada
2020,Febrero,Atlantico,Compañero permanente,27,Vivienda de la victima,Quemada
2020,Febrero,Atlantico,Victimario Desconocido,27,Via urbana,Torturada
2020,Febrero,Meta,Victimario Desconocido,30,Zona rural,Apuñalada
2020,Febrero,Valle del Cauca,Victimario Desconocido,62,Vivienda de la victima,Asfixiada
2020,Febrero,Atlantico,Victimario Desconocido,24,Vivienda de la victima,Baleada
2020,Febrero,Antioquia,Victimario Desconocido,39,Vivienda de un tercero,Metodo Desconocido
2020,Febrero,Antioquia,Victimario Desconocido,17,Vivienda de un tercero,Metodo Desconocido
2020,Febrero,Valle del Cauca,Sicario,42,Via urbana,Baleada
2020,Febrero,Valle del Cauca,Excompañero permanente,31,Vivienda de la victima,Metodo Desconocido
2020,Febrero,Arauca,Victimario Desconocido,29,Vivienda de la victima,Metodo Desconocido
2020,Febrero,Bogota,Victimario Desconocido,42,Via urbana,Baleada
2020,Febrero,Bogota,Victimario Desconocido,32,Quebrada o rio,Baleada
2020,Febrero,Antioquia,Victimario Desconocido,35,Via urbana,Apuñalada
2020,Febrero,Atlantico,Victimario Desconocido,29,Zona rural,Metodo Desconocido
2020,Febrero,Boyaca,Victimario Desconocido,29,Zona rural,Metodo Desconocido
2020,Febrero,Antioquia,Victimario Desconocido,27,Zona rural,Baleada
2020,Febrero,Antioquia,Banda criminal,28,Lugar de trabajo de la victima,Baleada
2020,Febrero,Antioquia,Sicario,28,Via urbana,Baleada
2020,Febrero,Antioquia,Compañero permanente,49,Vivienda de la victima,Apuñalada
2020,Febrero,Antioquia,Victimario Desconocido,32,Via urbana,Estrangulada
2020,Febrero,Antioquia,Victimario Desconocido,29,Hotel,Intoxicada
2020,Marzo,Cundinamarca,Exnovio,29,Transporte publico,Baleada
2020,Marzo,Valle del Cauca,Compañero permanente,67,Vivienda de la victima,Baleada
2020,Marzo,Valle del Cauca,Sicario,58,Vivienda de la victima,Baleada
2020,Marzo,Antioquia,Victimario Desconocido,60,Vivienda de la victima,Baleada
2020,Marzo,Bolivar,Conocido,44,Zona rural,Baleada
2020,Marzo,Valle del Cauca,Compañero permanente,31,Vivienda de la victima,Baleada
2020,Marzo,Tolima,Sicario,34,Via urbana,Apuñalada
2020,Marzo,Antioquia,Excompañero permanente,81,Vivienda de la victima,Baleada
2020,Marzo,Valle del Cauca,Victimario Desconocido,28,Via urbana,Baleada
2020,Marzo,Atlantico,Victimario Desconocido,33,Vivienda de la victima,Apuñalada
2020,Marzo,Bogota,Compañero permanente,26,Vivienda del victimario,Apuñalada
2020,Marzo,Antioquia,Compañero permanente,49,Vivienda de la victima,Baleada
2020,Marzo,Tolima,Militar,62,Via rural,Baleada
2020,Marzo,Bolivar,Sicario,53,Vivienda de la victima,Baleada
2020,Marzo,Antioquia,Compañero permanente,25,En una calle del barrio de la victima,Apuñalada
2020,Marzo,Valle del Cauca,Estructuras del narcotrafico,29,Zona rural,Apuñalada
2020,Marzo,Tolima,Conyuge,26,Vivienda de la victima,Baleada
2020,Marzo,Antioquia,Banda criminal,11,Zona urbana,Apuñalada
2020,Marzo,Cordoba,Excompañero permanente,14,Vivienda de la victima,Baleada
2020,Marzo,Cauca,Compañero permanente,39,Vivienda de la victima,Metodo Desconocido
2020,Marzo,Antioquia,Sicario,29,Vivienda de la victima,Asfixiada
2020,Marzo,Valle del Cauca,Sicario,32,Lugar Desconocido,Baleada
2020,Marzo,Bolivar,Compañero permanente,22,Transporte privado,Baleada
2020,Marzo,Sucre,Sicario,27,Vivienda de la victima,Asfixiada
2020,Marzo,Valle del Cauca,Conocido,18,Transporte publico,Metodo Desconocido
2020,Marzo,Bolivar,Excompañero permanente,12,Vivienda de la victima,Apuñalada
2020,Marzo,Santander,Compañero permanente,21,Zona rural,Baleada
2020,Marzo,Atlantico,Sicario,27,Vivienda de la victima,Baleada
2020,Marzo,Bogota,Sicario,29,Vivienda de la victima,Apuñalada
2020,Marzo,Huila,Conocido,26,Via rural,Apuñalada
2020,Marzo,Atlantico,Compañero permanente,24,Zona rural,Baleada
2020,Marzo,Guajira,Victimario Desconocido,41,Via urbana,Baleada
2020,Marzo,Valle del Cauca,Sicario,23,Vivienda de la victima,Apuñalada
2020,Marzo,Antioquia,Victimario Desconocido,29,Vivienda de la victima,Baleada
2020,Marzo,Bolivar,Compañero permanente,34,Vivienda de la victima,Apuñalada
2020,Marzo,Bogota,Victimario Desconocido,35,Zona rural,Baleada
2020,Marzo,Antioquia,Victimario Desconocido,40,Vivienda de la victima,Baleada
2020,Marzo,Atlantico,Sicario,25,Zona verde rural,Baleada
2020,Marzo,Valle del Cauca,Compañero permanente,80,En una calle del barrio de la victima,Baleada
2020,Marzo,Tolima,Compañero permanente,29,Vivienda de la victima,Baleada
2020,Marzo,Valle del Cauca,Sicario,29,Vivienda de la victima,Cortada
2020,Marzo,Bolivar,Conocido,17,Vivienda de la victima,Degollada
2020,Abril,Valle del Cauca,Conyuge,15,Lugar Desconocido,Golpeada
2020,Abril,Antioquia,Vecino,35,Via urbana,Metodo Desconocido
2020,Abril,Tolima,Conocido,21,Vivienda de la victima,Baleada
2020,Abril,Atlantico,Familiar,51,Vivienda de la victima,Baleada
2020,Abril,Valle del Cauca,Novio,26,Lugar Desconocido,Apuñalada
2020,Abril,Bogota,Compañero permanente,26,Vivienda de la victima,Baleada
2020,Abril,Cauca,Estructuras del narcotrafico,30,Lugar Desconocido,Apuñalada
2020,Abril,Cauca,Delincuencia comun,29,Via urbana,Baleada
2020,Abril,Huila,Sicario,29,Lugar Desconocido,Baleada
2020,Abril,Valle del Cauca,Victimario Desconocido,27,Vivienda de la victima,Apuñalada
2020,Abril,Antioquia,Sicario,29,Lugar Desconocido,Metodo Desconocido
2020,Abril,Cundinamarca,Victimario Desconocido,80,Vivienda de la victima,Apuñalada
2020,Abril,Norte de Santander,Victimario Desconocido,27,Lugar Desconocido,Estrangulada
2020,Abril,Antioquia,Victimario Desconocido,29,Lugar Desconocido,Baleada
2020,Abril,Nariño,Victimario Desconocido,36,Zona urbana,Baleada
2020,Abril,Magdalena,Familiar,17,Zona urbana,Baleada
2020,Abril,Quindio,Sicario,38,Vivienda de la victima,Apuñalada
2020,Abril,Valle del Cauca,Victimario Desconocido,73,En una calle del barrio de la victima,Apuñalada
2020,Abril,Norte de Santander,Victimario Desconocido,28,Transporte publico,Baleada
2020,Abril,Magdalena,Sicario,16,Vivienda de la victima,Baleada
2020,Abril,Antioquia,Sicario,29,Lugar Desconocido,Apuñalada
2020,Abril,Casanare,Estructuras del narcotrafico,25,Vivienda de la victima,Baleada
2020,Abril,Antioquia,Victimario Desconocido,37,Via urbana,Baleada
2020,Abril,Nariño,Compañero permanente,58,Vivienda de la victima,Metodo Desconocido
2020,Abril,Norte de Santander,Novio,24,Lugar Desconocido,Golpeada
2020,Abril,Valle del Cauca,Delincuencia comun,52,Vivienda de la victima,Baleada
2020,Mayo,Antioquia,Banda criminal,29,Lugar Desconocido,Apuñalada
2020,Mayo,Bolivar,Banda criminal,2,Vivienda de la victima,Baleada
2020,Mayo,Meta,Conocido,7,Lugar Desconocido,Metodo Desconocido
2020,Mayo,Cauca,Compañero permanente,10,Vivienda de la victima,Baleada
2020,Mayo,Cordoba,Banda criminal,27,Vivienda de la victima,Baleada
2020,Mayo,Atlantico,Sicario,29,Lugar Desconocido,Metodo Desconocido
2020,Mayo,Valle del Cauca,Victimario Desconocido,39,Vivienda de la victima,Apuñalada
2020,Mayo,Antioquia,Sicario,17,Via urbana,Metodo Desconocido
2020,Mayo,Guajira,Victimario Desconocido,36,Zona urbana,Apuñalada
2020,Mayo,Bogota,Victimario Desconocido,15,Vivienda de la victima,Baleada
2020,Mayo,Cauca,Banda criminal,56,Lugar Desconocido,Baleada
2020,Mayo,Norte de Santander,Victimario Desconocido,22,Vivienda de la victima,Baleada
2020,Mayo,Santander,Victimario Desconocido,29,Vivienda de la victima,Baleada
2020,Mayo,Cesar,Victimario Desconocido,29,Lugar Desconocido,Asfixiada
2020,Mayo,Antioquia,Banda criminal,52,Via urbana,Baleada
2020,Mayo,Atlantico,Sicario,16,Vivienda de la victima,Apuñalada
2020,Mayo,Cundinamarca,Victimario Desconocido,22,Hotel,Baleada
2020,Mayo,Antioquia,Banda criminal,26,Lugar Desconocido,Baleada
2020,Mayo,Cordoba,Compañero permanente,18,Zona urbana,Apuñalada
2020,Mayo,Vichada,Conocido,29,Vivienda de la victima,Baleada
2020,Mayo,Antioquia,Sicario,29,Vivienda de la victima,Baleada
2020,Mayo,Boyaca,Victimario Desconocido,29,Via urbana,Metodo Desconocido
2020,Mayo,Cordoba,Familiar,9,Zona urbana,Degollada
2020,Mayo,Cordoba,Compañero permanente,19,Vivienda de la victima,Metodo Desconocido
2020,Mayo,Antioquia,Sicario,29,Via urbana,Baleada
2020,Mayo,Norte de Santander,Sicario,23,Lugar Desconocido,Baleada
2020,Mayo,Cauca,Conocido,65,Lugar Desconocido,Metodo Desconocido
2020,Mayo,Bogota,Banda criminal,78,Vivienda de la victima,Apuñalada
2020,Mayo,Guajira,Victimario Desconocido,29,Vivienda de la victima,Baleada
2020,Mayo,Cauca,Victimario Desconocido,80,Lugar Desconocido,Apuñalada
2020,Mayo,Valle del Cauca,Sicario,20,Vivienda de la victima,Metodo Desconocido
2020,Mayo,Atlantico,Banda criminal,49,Vivienda de la victima,Metodo Desconocido
2020,Junio,Cesar,Sicario,27,Vivienda de la victima,Apuñalada
2020,Junio,Caldas,Victimario Desconocido,25,Via urbana,Apuñalada
2020,Junio,Bolivar,Sicario,29,Lugar Desconocido,Baleada
2020,Junio,Guajira,Excompañero permanente,33,Via rural,Baleada
2020,Junio,Santander,Compañero permanente,29,Vivienda de la victima,Baleada
2020,Junio,Sucre,Compañero permanente,25,Vivienda de la victima,Baleada
2020,Junio,Tolima,Novio,71,Via urbana,Apuñalada
2020,Junio,Quindio,Compañero permanente,16,Vivienda de la victima,Baleada
2020,Junio,Quindio,Policia,36,Zona urbana,Baleada
2020,Junio,Cordoba,Sicario,51,Vivienda de la victima,Apuñalada
2020,Junio,Cordoba,Familiar,47,Via urbana,Golpeada
2020,Junio,Cordoba,Victimario Desconocido,29,En una calle del barrio de la victima,Metodo Desconocido
2020,Junio,Atlantico,Sicario,29,Vivienda de la victima,Baleada
2020,Junio,Atlantico,Conyuge,23,Via urbana,Baleada
2020,Junio,Atlantico,Compañero permanente,28,Lugar Desconocido,Baleada
2020,Junio,Magdalena,Victimario Desconocido,42,En una calle del barrio de la victima,Baleada
2020,Junio,Magdalena,Sicario,19,Via rural,Apuñalada
2020,Junio,Magdalena,Sicario,15,Via urbana,Baleada
2020,Junio,Norte de Santander,Banda criminal,29,Vivienda de la victima,Golpeada
2020,Junio,Norte de Santander,Sicario,2,Vivienda de la victima,Apuñalada
2020,Junio,Norte de Santander,Sicario,28,Lugar Desconocido,Baleada
2020,Junio,Bogota,Conocido,30,Vivienda de la victima,Golpeada
2020,Junio,Bogota,Banda criminal,35,Lugar Desconocido,Baleada
2020,Junio,Bogota,Conocido,29,Vivienda de la victima,Apuñalada
2020,Junio,Bogota,Estructuras del narcotrafico,29,Vivienda de la victima,Apuñalada
2020,Junio,Huila,Victimario Desconocido,29,Vivienda de la victima,Apuñalada
2020,Junio,Huila,Familiar,54,En una calle del barrio de la victima,Baleada
2020,Junio,Huila,Victimario Desconocido,26,Vivienda de la victima,Baleada
2020,Junio,Huila,Victimario Desconocido,29,Vivienda de la victima,Golpeada
2020,Junio,Cauca,Sicario,21,Vivienda de la victima,Golpeada
2020,Junio,Cauca,Conocido,38,Hotel,Baleada
2020,Junio,Cauca,Estructuras del narcotrafico,31,Vivienda del victimario,Baleada
2020,Junio,Cauca,Compañero permanente,27,Lugar Desconocido,Metodo Desconocido
2020,Junio,Antioquia,Sicario,55,Lugar de trabajo de la victima,Baleada
2020,Junio,Antioquia,Excompañero permanente,48,Vivienda de la victima,Asfixiada
2020,Junio,Antioquia,Victimario Desconocido,46,Transporte privado,Baleada
2020,Junio,Antioquia,Victimario Desconocido,20,Vivienda de la victima,Baleada
2020,Junio,Antioquia,Compañero permanente,62,Vivienda de la victima,Golpeada
2020,Junio,Antioquia,Sicario,26,Vivienda de un tercero,Baleada
2020,Junio,Antioquia,Compañero permanente,32,Via urbana,Baleada
2020,Junio,Antioquia,Victimario Desconocido,34,Via urbana,Apuñalada
2020,Junio,Antioquia,Victimario Desconocido,29,Lugar Desconocido,Golpeada
2020,Junio,Antioquia,Estructuras del narcotrafico,29,Via urbana,Apuñalada
2020,Junio,Valle del Cauca,Conyuge,3,Vivienda de la victima,Baleada
2020,Junio,Valle del Cauca,Conyuge,24,Vivienda de la victima,Metodo Desconocido
2020,Junio,Valle del Cauca,Sicario,29,Lugar Desconocido,Apuñalada
2020,Junio,Valle del Cauca,Victimario Desconocido,29,Lugar Desconocido,Baleada
2020,Junio,Valle del Cauca,Sicario,50,Vivienda de la victima,Baleada
2020,Junio,Valle del Cauca,Sicario,29,Vivienda de la victima,Golpeada
2020,Junio,Valle del Cauca,Compañero permanente,39,En una calle del barrio de la victima,Baleada
2020,Junio,Valle del Cauca,Victimario Desconocido,52,Vivienda de la victima,Apuñalada
2020,Junio,Valle del Cauca,Compañero permanente,64,En una calle del barrio de la victima,Apuñalada
2020,Junio,Valle del Cauca,Banda criminal,76,Vivienda de la victima,Apuñalada
2020,Junio,Valle del Cauca,Compañero permanente,37,Vivienda de la victima,Metodo Desconocido
